budget,genres,homepage,popularity,production_companies,production_countries,runtime,spoken_languages,vote_average,vote_count,lang_english,year,holiday,revenue
10000000,6,0,0.524432,0,2,127,5,7.8,5,1,2003,1,25800
70000000,3,1,12.886125,3,2,128,2,6.5,919,1,2008,1,113280098
55000000,3,1,8.061467,2,1,90,1,6.2,614,1,2008,1,17869048
200000,4,0,0.917777,1,2,105,1,6,7,1,1916,1,8000000
35000000,1,1,10.08043,6,2,100,3,5.2,625,1,2008,1,85416905
24000000,1,1,6.449332,2,1,102,1,6.1,734,1,2008,0,42105111
25100000,2,1,8.937049,3,1,131,2,6,144,1,2008,1,29506464
20000000,2,1,14.114136,5,1,101,1,5.4,223,1,2008,0,36620508
11000000,1,1,6.390463,4,1,114,1,7.4,159,1,2008,0,38105395
20000000,2,1,2.151159,1,1,83,1,4.1,20,1,2008,1,7000000
7500000,2,1,6.010332,1,1,107,1,7.5,870,0,2008,0,19000000
12000000,3,0,6.140116,3,1,89,1,5.6,343,1,2008,1,40855419
30000000,3,1,5.844016,5,2,130,1,6.3,243,1,2008,0,31148328
40000000,1,0,4.929912,3,2,130,1,7.1,71,1,2008,1,9793496
18000000,3,1,7.263988,4,1,114,2,6.9,851,1,2008,0,25739015
150000000,2,1,12.668733,1,1,89,3,6.2,1866,1,2008,1,603900354
2000000,3,1,3.462653,1,1,123,2,6.8,41,0,2008,1,38135878
25000000,4,1,7.462378,13,3,121,2,6.4,393,1,2008,1,19844979
55000000,3,1,11.672394,3,1,141,1,7.3,1151,1,2008,0,113020255
32000000,2,1,14.958098,4,1,111,1,6.8,1113,1,2009,1,27635305
15000000,2,1,11.258181,4,3,120,3,7.6,2918,1,2008,1,377910544
200000000,4,1,13.67812,1,2,106,5,6.1,3015,1,2008,1,586090727
28000000,1,0,7.646215,6,1,99,1,6.4,575,1,2008,0,92380927
6000000,4,0,6.670933,10,3,96,2,6.6,155,0,2008,1,276891
10800000,3,0,10.165499,2,1,92,1,6,848,1,2008,1,113857533
19000000,3,1,9.106146,3,1,109,1,6,348,1,2008,1,18755936
6000000,5,0,9.002146,9,3,108,3,4.8,36,1,2008,1,391410
20000000,3,0,9.569765,1,1,91,1,4.9,217,1,2008,1,149281606
130000000,1,0,9.566135,5,3,165,2,6.3,712,1,2008,1,49554002
150000000,4,1,15.580915,1,1,98,1,6.3,1798,1,2008,1,309979994
20000000,2,1,10.680121,1,1,128,1,7.1,628,1,2008,1,54586584
37000000,4,1,31.282029,6,1,122,1,5.8,3688,1,2008,1,392616625
30000000,4,1,9.296824,4,2,104,5,5.9,1110,1,2008,1,108979549
80000000,3,0,7.210383,5,1,88,1,5.3,337,1,2008,1,163733697
12500000,2,0,8.912738,3,2,94,1,7.7,1492,1,2008,1,20416563
3500000,3,1,6.804406,3,1,97,1,6,111,1,2008,0,1115493
500000,1,1,5.329195,5,1,122,1,7,100,1,2008,0,33456317
25000000,4,0,9.369432,2,2,87,1,5.6,154,1,2008,0,30000000
20500000,2,1,8.333526,6,3,102,2,5.6,298,1,2008,1,10089373
80000000,3,0,9.265322,5,2,104,2,5.2,1057,1,2008,1,233093859
20000000,2,0,9.278263,2,1,104,1,7,445,1,2008,1,50907234
33000000,1,1,14.794228,7,2,116,1,7.8,3181,1,2008,1,269958228
32000000,2,0,7.931732,9,2,124,4,7.2,835,1,2008,1,113019290
55000000,1,1,21.708267,4,1,123,2,7.5,2092,1,2008,1,168167691
6000000,2,1,7.903956,4,1,109,1,7.3,1031,1,2008,0,44703995
150000000,5,1,17.934821,3,1,166,1,7.3,3398,1,2008,1,333932083
70000000,1,0,9.756289,4,1,104,3,6.4,1869,1,2008,1,225990978
75000000,4,0,8.635464,4,2,121,2,6.7,1195,1,2008,1,200276000
80000000,4,0,10.739419,3,1,99,1,5.9,924,1,2008,1,212874442
3000000,2,0,7.589546,6,1,92,1,6,128,1,2008,0,3830137
35000000,2,0,12.265867,6,2,119,1,6.8,824,1,2008,1,75225693
6000000,1,1,2.023166,0,1,85,2,4.7,25,1,2008,0,69497
4000000,4,0,2.420823,1,1,110,1,6.4,29,1,2007,1,333912
20000000,1,0,10.420849,4,3,98,1,6.4,421,1,2008,0,21972336
32000000,4,0,13.990891,5,1,137,3,6.7,580,1,2008,1,51155219
60000000,2,1,9.729748,2,1,115,1,6.9,1392,1,2008,1,244082376
41677699,2,0,8.470945,8,1,100,1,7.5,953,0,2008,0,187479518
11715578,3,1,6.004257,1,1,108,3,7.5,1309,0,2008,1,21888598
25000000,4,0,6.274736,5,2,93,1,5.7,214,1,2008,0,2000000
60000000,3,1,12.364579,1,2,93,1,5.8,260,1,2008,1,50877145
30000000,1,1,8.33501,7,1,89,1,5.9,884,1,2009,0,114663461
15000000,2,1,5.245883,1,1,101,1,5.3,303,1,2009,0,100734718
8000000,2,0,4.518646,3,1,99,1,6.3,75,1,2007,0,908847
2600000,2,1,8.623982,4,1,92,1,7,313,0,2007,0,553198
35000000,5,0,11.654958,4,1,92,1,6.2,1447,1,2009,0,91353501
60000000,3,1,13.570926,2,3,106,1,6,610,1,2008,1,57490374
9750000,2,1,11.387338,4,2,99,1,6,116,1,2008,1,558000
26000000,4,1,13.003122,4,1,91,1,5.2,807,1,2009,0,183293131
16000000,3,1,7.108555,4,1,87,2,4.8,373,1,2009,0,76514050
50000000,3,0,14.611182,5,2,115,1,6.1,354,1,2008,1,7033683
4000000,2,0,4.382184,3,2,96,1,5.4,14,1,2007,1,907456
5000000,3,1,10.510468,3,1,90,3,5.3,150,1,2009,1,38610009
60000000,2,1,16.639915,2,1,100,1,7.3,1432,1,2009,0,124596398
38000000,1,1,11.596222,3,2,111,1,5.9,671,1,2009,0,45465299
50000000,3,1,6.583609,4,3,118,5,6,373,1,2009,0,60161391
12000000,2,0,8.032616,3,2,110,1,6.6,157,1,2008,1,3148182
40000000,3,1,8.376094,3,3,129,1,6.2,988,1,2009,0,177259441
35000000,2,0,6.317992,2,1,100,1,5.7,205,1,2009,0,73034460
1500000,2,1,8.708789,2,1,86,1,5.9,107,1,2007,1,173066
75000000,2,1,9.900376,6,1,146,1,5.6,398,1,2009,0,61458982
50000000,4,0,6.660188,2,4,97,1,3.9,113,1,2009,0,12764201
17000000,3,0,6.590093,3,1,98,1,6.7,189,1,2009,1,14899417
7275000,1,0,7.728333,1,1,110,1,7.5,166,0,2008,1,11260366
19000000,1,0,4.249948,7,1,130,1,6.5,79,0,2008,0,23550000
19000000,1,1,14.20229,1,1,97,1,5.7,566,1,2009,0,91379051
18000000,5,0,3.602031,3,3,77,1,5.3,46,1,1991,0,11657385
200000,5,1,8.927994,0,1,42,1,7.8,236,1,2008,0,3
41000000,1,1,12.929653,3,1,105,1,6.5,531,1,2009,0,91636986
78146652,3,1,9.097953,4,2,125,4,5.7,203,1,2009,0,60000000
50000000,6,1,9.806904,6,3,121,1,5.9,1528,1,2009,0,155446362
8500000,3,1,8.553506,1,1,98,4,5.9,156,0,2008,1,8936663
13000000,4,1,9.858687,10,3,152,2,7.4,1020,0,2009,0,104345682
5000000,2,1,9.098119,3,1,102,2,6.5,256,1,2008,0,16174377
175000000,4,1,14.243634,1,1,94,1,6,1464,1,2009,0,381509870
11500000,2,0,8.719145,2,1,108,1,6.9,134,1,2008,1,186702
280,3,0,0.110801,1,1,90,1,5.3,3,1,1935,1,831
9500000,1,1,6.77887,3,1,107,1,6.4,748,1,2009,1,17164377
40000000,2,1,8.198789,2,1,104,2,6.1,787,1,2009,0,108332743
85000000,4,1,1.498902,5,1,107,1,6.5,2426,1,2009,1,363164265
50000000,2,1,8.395618,6,3,116,1,7.2,678,1,2009,1,36348784
20000000,1,1,11.362762,2,1,102,1,6.1,1388,1,2009,0,136267476
70000000,4,1,16.89564,5,2,153,4,7.9,6598,1,2009,0,319131050
60000000,1,1,8.905732,5,3,127,2,6.7,489,1,2009,1,87784194
20000000,3,1,10.044642,3,1,96,1,5.9,878,1,2009,1,34560577
5000000,2,1,13.336773,4,1,97,2,7.6,1831,1,2009,1,9760104
35000000,1,1,8.437587,1,2,105,2,7.1,330,1,2009,0,27409889
18000000,1,1,6.675032,1,2,98,1,4.4,60,1,2008,1,382174
150000000,4,1,1.456541,8,1,107,1,6.2,4086,1,2009,1,373062864
1700000,2,0,6.115299,3,1,77,2,5.2,83,1,2009,0,1007962
150000000,3,0,15.362632,4,2,127,1,7.4,4574,1,2009,1,385680446
80000000,5,1,7.309903,3,1,136,2,7.1,110,0,2009,0,121059225
4000000,4,1,7.959965,3,1,103,1,3.6,124,1,2009,1,4100000
15000000,1,1,15.30326,3,3,90,2,7.5,136,1,2007,1,109000000
25000000,2,0,6.036408,3,1,113,1,6.2,95,1,2009,0,1037335
150000000,2,1,22.211558,4,2,138,6,6.5,2183,1,2009,1,356613439
200000000,3,1,16.507496,4,4,115,2,5.9,2496,1,2009,1,371353001
150000000,5,1,15.417181,6,2,105,1,5.9,2026,1,2009,1,413106170
20000000,4,1,7.973126,3,1,114,4,6.8,206,1,2008,0,5530764
60000000,1,1,11.328316,6,1,109,1,6.6,237,1,2009,1,31720158
15000000,4,1,13.634766,3,1,110,1,6.2,449,1,2009,0,32721635
30000000,2,1,15.809588,5,1,99,4,6.2,995,1,2009,0,90810892
175000000,4,1,19.330884,1,1,96,1,7.8,7048,1,2009,1,735099082
20000000,1,1,6.312206,4,1,90,1,6,194,1,2009,0,18599102
35000000,1,1,23.947351,4,2,100,1,7.2,6324,1,2009,1,459270619
11000000,3,0,7.769607,24,6,108,1,6.4,687,0,2009,1,791867
5750000,2,1,1.355305,2,1,137,1,6.5,27,0,2009,0,10000000
1000000,3,1,2.003309,1,1,81,1,6.6,32,1,2006,0,7202
8000000,1,1,12.357072,5,2,97,2,5.2,99,1,2009,0,29010817
800000,2,1,7.974726,7,1,91,1,6.1,313,0,2009,0,1984662
100000000,3,0,7.642063,4,1,102,1,5.4,387,1,2009,1,68688831
100000000,3,1,15.09911,5,1,106,1,6.2,971,1,2009,1,150166126
40000000,3,1,8.058337,3,1,108,1,6.7,1858,1,2009,1,317375031
1000000,3,0,8.005804,1,1,107,2,6.7,23,1,1973,0,2000000
60000000,2,0,10.087637,3,1,97,1,4.6,538,1,2009,1,62357900
15000000,3,1,9.403724,6,1,131,3,7.2,1881,1,2008,1,42000000
150000000,3,1,4.351756,7,1,150,2,6,3192,1,2009,1,836297228
15000000,2,1,8.930341,4,2,92,1,6.8,365,1,2009,1,35097815
80000000,3,1,10.364794,7,1,140,1,6.5,1371,1,2009,0,214104620
90000000,4,1,12.980624,2,1,94,1,6.5,2330,1,2009,1,886686817
3000000,1,0,1.017103,2,1,80,2,4,12,1,2007,1,1449945
30000000,1,1,6.793972,3,1,109,2,7.1,614,1,2009,1,95714875
5000000,4,0,2.06528,4,1,84,2,4.2,18,1,2006,1,25900
500000,3,0,0.660663,0,1,157,3,6.4,7,0,2000,1,500000
7500000,3,1,16.376657,3,1,95,3,7.2,2993,1,2009,0,60722734
36500000,4,1,2.047794,4,1,115,1,5.4,24,0,2008,1,21834845
250000000,3,1,19.083723,2,2,153,1,7.4,5435,1,2009,0,933959197
66000,3,0,1.114697,2,1,73,1,3.8,6,1,1955,0,250000
30000000,3,1,6.859934,12,3,123,3,6.3,885,1,2009,1,64352607
23000000,3,0,4.164362,18,3,86,4,5.9,57,1,2009,0,9366227
20000000,3,0,8.730934,4,4,123,3,6.7,1296,1,2009,0,41596251
38000000,2,1,8.450799,2,1,96,1,6.4,1005,1,2009,0,205298907
3400000,2,1,6.727804,3,1,88,1,6.3,365,1,2009,0,114000000
14000000,3,0,11.017008,5,1,98,1,6.2,355,1,2009,1,22852638
45000000,5,1,11.618472,5,2,86,1,5.3,254,1,2009,0,57881056
30000000,1,1,11.589835,10,4,112,6,7.3,3451,1,2009,0,210819611
40000000,2,1,8.142089,3,1,123,2,6.6,579,1,2009,0,129540499
20000000,2,1,7.175154,1,1,108,1,5.1,138,1,2009,1,73830340
50000000,6,0,8.176147,2,1,98,1,5.4,520,1,2009,0,106303988
35000000,5,1,6.332878,3,1,102,1,6,465,1,2009,1,155545279
175000000,4,1,11.787058,5,2,118,3,5.6,1988,1,2009,0,302469017
20000000,4,1,13.591485,5,1,108,2,5.7,223,1,2009,0,17280326
250000,2,0,1.225871,1,1,88,1,4.7,26,1,1987,1,154323
39000000,3,0,13.682598,4,1,107,1,6.7,815,1,2009,0,101229792
20000000,4,1,5.757056,3,1,111,1,5.4,129,1,2009,0,5210988
18000000,2,1,9.434281,5,2,102,1,5.2,204,1,2009,0,15345201
1000000,3,0,7.648005,0,1,88,1,5.7,37,1,2009,0,1296971
150000000,5,1,9.163791,3,1,88,1,5.1,519,1,2009,0,292817841
40000000,1,0,5.996407,1,3,120,1,4.3,13,0,1992,0,8251071
15000000,2,1,2.90333,4,4,127,3,6.7,49,1,2009,1,113221
230000,3,1,9.521043,6,1,92,1,6.9,756,1,2008,1,2260712
12000000,6,0,12.01334,7,6,103,1,6.2,112,1,2008,0,7070330
15000000,1,1,9.747452,4,1,89,1,5,102,1,2009,0,6405245
17000000,2,1,7.19669,2,2,95,1,5.6,104,1,2009,0,20455276
15000000,1,1,7.490807,3,1,105,1,5.1,273,1,2009,0,39421467
855000,2,0,1.121417,1,1,96,2,6.9,22,1,1943,1,1200000
700000,2,0,0.712844,1,4,85,2,6.4,9,1,2009,0,1179676
2000000,4,1,11.251632,9,2,129,1,7.8,638,0,2009,0,33965843
30000000,5,0,18.502877,5,1,79,1,6.6,1291,1,2009,0,48428063
33000000,5,1,10.391425,2,2,108,3,6.5,783,1,2009,0,20645327
24000000,2,1,6.253084,3,2,93,1,5.9,755,1,2009,1,68729358
16000000,2,0,13.483131,2,1,100,2,5.3,858,1,2009,0,31556061
22000000,3,1,11.698089,5,1,108,1,6,305,1,2009,0,35424826
8000000,1,1,11.23915,1,1,92,1,5.7,192,1,2009,0,10848783
40000000,2,1,8.805723,3,1,82,1,5.4,851,1,2009,0,186167139
50000000,3,1,9.730681,2,1,95,1,5.6,778,1,2009,0,40828540
100000000,3,1,11.665693,2,1,90,1,6.5,1799,1,2009,0,242988466
88000,2,0,3.559789,1,1,65,1,4.8,30,1,1958,1,480000
4000000,4,1,6.737142,1,1,85,1,6,98,1,2007,0,6101046
18000000,2,1,10.279603,6,3,109,1,5.6,188,1,2009,0,36133014
8500000,2,1,14.337355,7,3,119,2,6.8,111,1,2009,1,4440055
15000,2,1,12.706424,2,1,86,1,5.9,1351,1,2007,0,193355800
10000000,2,1,5.431657,2,1,99,1,6.5,181,1,2009,0,295750
20000000,1,1,6.032166,2,1,120,2,7,168,1,2009,0,17436509
75,4,1,4.450762,1,1,129,1,5.2,32,1,2009,0,134
7000000,2,0,7.971424,5,3,105,3,6.6,492,1,2009,1,31430334
6000000,2,0,7.016044,5,1,104,1,6.9,114,1,2009,0,6670712
15000000,1,0,14.511442,7,1,111,1,6.7,366,1,2009,0,16633035
18500000,3,1,7.087161,7,1,100,2,6,523,1,2009,0,31912793
80000000,3,1,16.211937,4,1,89,2,5.9,1219,1,2009,0,122444772
23600000,2,1,11.063029,3,1,88,1,7.2,3655,1,2009,1,102391382
11500000,4,0,6.67905,2,1,93,1,6.1,96,1,2008,0,69564
12500000,3,0,5.010852,2,1,101,1,5.3,179,1,2009,0,27206120
40000000,4,1,7.759722,8,3,101,2,5.3,225,1,2009,0,12206028
7500000,2,1,8.593196,1,2,100,1,6.9,423,1,2009,1,26096852
970000,2,0,3.669545,1,1,101,2,6,16,1,1975,1,2000000
70000000,2,1,15.152577,4,1,113,1,5.3,601,1,2009,0,171844840
15000000,1,1,9.288013,5,1,99,2,4.7,302,1,2009,0,40105542
2300000,3,0,3.959411,1,1,145,2,7.2,55,0,2007,1,4600000
100000000,2,1,12.36223,5,1,101,1,6.4,580,1,2009,1,100086793
40000000,2,0,4.021983,1,2,89,1,5.1,46,1,2009,0,28972508
14700000,3,0,13.825651,1,1,103,5,5.7,174,1,2008,0,8049666
53000000,3,0,16.639047,3,1,109,1,7.2,1522,1,2009,1,126690726
40000000,1,1,5.308718,3,1,111,1,5.4,71,1,2009,1,19258519
590235,3,1,8.888393,1,1,92,2,7.8,596,1,2009,0,1725381
25000000,2,1,8.338562,6,1,109,1,6.7,1246,1,2009,0,163670000
11000000,2,1,17.360894,2,4,90,1,6,755,1,2009,1,68233629
40000000,4,0,10.829432,1,1,109,1,5.5,354,1,2009,1,28169671
8000000,3,1,8.051448,2,1,118,3,5.8,264,1,2009,1,10629321
2900000,2,1,10.92143,4,1,90,2,7.3,204,1,2009,1,296557
250000,2,1,5.130276,1,1,91,1,6.1,45,1,2009,0,232732
8,4,1,4.222195,1,1,133,2,7.7,49,0,2005,0,33579813
65000000,4,1,13.293466,4,3,94,1,6.1,420,1,2009,1,44091067
40000000,4,1,8.695893,4,1,87,1,7.5,1206,1,2009,1,46471023
6000000,5,0,1.557791,0,1,86,1,4.3,26,1,1995,1,5093707
28000000,3,0,2.304986,2,0,74,1,5.2,32,1,1995,1,3983912
200000000,2,1,12.869273,2,1,96,1,6.6,1137,1,2009,1,325233863
9000000,3,0,5.074153,1,1,128,1,6.8,37,0,2009,0,16000000
30000000,2,1,10.424946,5,1,115,1,5.4,610,1,2009,0,33333531
450,2,0,0.29962,3,1,91,1,6.3,3,0,1997,0,288
10000000,3,1,13.751992,7,1,98,1,5.8,451,1,2009,1,42333295
10000000,1,1,8.293548,1,1,110,2,6.9,426,1,2009,1,47536959
25000000,2,0,8.405395,7,1,122,2,6,331,1,2009,0,10589102
50000000,4,1,30.121292,5,1,130,2,5.6,2518,1,2009,0,709827462
6500000,2,1,5.499937,1,1,113,2,7,120,1,2009,1,1521261
40000000,3,1,9.163897,9,2,99,1,6.2,384,1,2009,0,60462347
1089360,2,0,0.663231,5,1,115,1,6.1,14,0,2009,1,48298
5700000,3,0,8.075698,6,2,110,3,7.3,288,0,2009,1,19300483
26000000,3,0,9.108917,5,1,104,2,6.8,650,1,2009,0,43318349
2500000,3,1,3.750365,1,2,90,2,6,41,1,2008,1,107559
29000000,1,1,12.753109,3,1,129,1,7.2,1626,1,2009,1,309208309
35000000,2,1,9.52295,2,1,88,2,5.2,215,1,2009,1,92219310
70000000,5,1,10.44244,3,3,91,2,5.6,573,1,2009,1,104945765
25000000,3,0,3.600917,3,1,114,1,6.6,50,1,2009,1,2336172
3600000,2,1,0.652747,1,1,110,1,6.2,10,0,2008,1,766075
65000000,2,1,12.738789,6,3,136,1,6.6,1101,1,2009,1,93525586
60000000,2,1,9.109838,6,1,134,1,7,1150,1,2009,1,122233971
105000000,4,1,16.616517,2,1,97,2,6.7,1293,1,2009,1,267045765
20000000,4,0,9.951662,4,1,88,2,5.5,211,1,2009,1,22942221
12000000,3,0,3.580884,1,1,100,1,5.5,59,1,1986,0,4884663
58000000,1,0,7.323405,4,1,103,5,5.1,281,1,2009,1,85280250
15000,1,1,0.993784,0,1,84,1,6,6,1,2009,1,5300
80000000,3,1,5.658857,2,2,112,3,5.1,169,1,2009,1,53825515
85000000,2,1,9.083133,5,1,121,2,6.2,370,1,2009,1,219103655
90000000,4,1,15.68604,5,3,128,2,7,5883,1,2009,1,524028679
7000000,3,0,9.347931,3,1,112,2,6.8,279,1,2009,1,39462438
75000000,5,1,9.909961,3,1,88,2,5.3,688,1,2009,1,443140005
4700000,1,0,2.925476,1,1,166,1,6.7,24,0,2007,0,31000000
25000000,3,0,5.1991,6,1,105,1,5.5,79,1,2009,0,4388563
4000000,1,0,1.801071,1,1,105,2,6.4,23,1,1956,1,14400000
1500000,3,0,6.407207,2,1,93,3,6.6,187,1,2009,0,32000
1400000,2,0,0.271386,0,1,90,2,5.3,3,1,2007,0,435000
20000000,5,1,10.038613,5,2,98,1,6,646,1,2009,0,51416464
16000000,2,0,8.621359,6,2,93,2,7.7,1769,1,2009,1,47801389
19000000,2,1,7.432311,5,2,100,1,6.5,474,1,2010,0,29922472
80000000,3,0,14.39853,2,1,118,1,6.6,2207,1,2010,0,157107755
4000000,4,1,8.405013,5,1,147,1,7,451,0,2009,1,43498108
20000000,5,0,7.455953,3,2,90,1,5.5,124,1,2009,0,1017401
5000000,2,1,4.79386,2,1,99,2,7,117,0,2009,0,17872796
425000,3,0,1.918891,1,1,91,1,6,34,1,1983,0,10604986
15000000,4,0,4.674662,1,2,90,1,5.1,58,1,2008,1,1143856
97250400,4,1,9.671944,12,5,116,2,5,486,0,2008,0,132900000
9000000,3,1,7.675621,1,1,170,2,7.8,850,0,2009,1,70000000
26000000,1,1,13.795875,1,1,100,1,5.2,643,1,2010,0,67918658
1500000,3,0,2.713961,1,1,97,1,4.6,17,1,2009,1,56000
250000,4,1,0.634211,0,1,71,1,6,10,1,2005,0,245000
31000000,1,1,6.523155,2,1,105,1,6,93,1,2010,0,15134293
18000000,5,1,4.918419,1,2,120,3,6.4,80,0,2008,0,40239
80000000,4,0,9.554067,4,2,117,1,6.2,496,1,2010,0,74901339
13000000,3,0,5.773752,1,1,98,1,6.4,514,1,2009,0,10652035
3000000,1,0,6.070216,4,2,123,1,6.9,256,1,2009,1,2357852
10000,4,0,0.732884,2,2,103,1,7.2,16,0,1998,1,150000
52000000,2,1,7.466721,3,1,125,1,5.7,1043,1,2010,0,216485654
80000000,3,1,15.813629,4,1,138,2,7.8,6559,1,2010,0,294804195
12000000,2,1,4.757269,6,2,111,3,6.5,84,1,2009,0,1644755
95000000,3,0,9.785895,8,2,118,1,6,2079,1,2010,0,226497209
30000000,3,1,14.313079,1,1,107,2,5.3,518,1,2010,0,55583804
45000000,2,0,6.76482,4,3,128,1,6.7,681,1,2010,0,60222298
28000000,3,0,6.663422,3,1,94,1,5.5,351,1,2010,0,45236543
7000000,2,0,3.208138,0,0,106,1,5.7,20,1,2009,0,1429299
70000000,3,1,8.029671,7,1,127,1,6.9,404,1,2009,1,39041505
14000000,2,0,1.369086,1,1,135,2,5.3,22,0,2008,0,25000000
15000000,3,1,9.133996,6,1,101,1,6,323,0,2009,0,8786375
20000000,3,0,10.914556,4,1,101,1,6.2,649,1,2010,0,54956140
25000000,3,0,8.371479,1,1,115,1,6.6,1302,1,2010,0,114977104
48000000,3,0,6.74468,6,2,101,1,5.2,500,1,2010,0,112462508
5600000,2,1,8.853168,1,1,85,1,6.5,496,0,2009,0,18469680
12000000,2,1,11.264586,3,2,145,3,7.7,237,0,2010,0,42345360
200000000,3,1,17.285093,5,1,108,1,6.4,4773,1,2010,0,1025491110
100000000,5,1,11.174041,5,4,115,2,6.4,730,1,2010,0,94882889
19000000,3,0,2.824367,1,1,188,1,6,34,1,1964,0,4750000
52000000,3,1,6.885593,8,2,92,4,6.2,684,1,2010,0,52826594
17000000,3,0,12.50422,5,1,133,1,6.2,296,1,2009,0,29536299
20000000,2,1,8.101247,2,1,104,1,5.9,544,1,2010,0,49779728
7300000,4,0,7.478206,3,1,103,1,6.7,351,1,2009,1,10329747
16000000,2,1,8.307719,1,1,113,1,6.9,980,1,2010,0,56032889
14000000,1,1,8.204894,4,1,103,1,5.7,40,1,2010,0,21409028
40000000,1,1,6.715263,4,1,110,1,5.6,878,1,2010,0,136000000
9000000,4,1,9.954095,6,1,104,1,5.9,143,1,2009,0,985117
3000000,2,1,7.052376,1,1,92,1,5.2,30,1,2009,1,18097
2600000,3,0,3.501564,2,1,103,2,4.7,46,0,2004,0,1479042
5000000,2,0,10.374608,1,1,139,2,6,11,1,1954,0,15000000
32000000,4,1,7.502967,4,2,111,1,6.2,627,1,2010,0,18409891
27000000,3,1,9.644085,4,2,109,1,6.1,580,1,2009,0,29000000
36000000,3,1,11.967652,3,1,101,2,5.9,911,1,2010,0,64572262
15000000,3,0,10.445867,3,3,96,1,5.9,514,1,2009,0,8459458
373000,2,0,0.765315,1,1,112,0,7.9,11,1,1926,1,658000
5000000,4,0,5.030112,1,1,128,1,7.6,192,0,2009,1,17112713
165000000,4,1,14.416681,3,1,98,1,7.5,4319,1,2010,0,494878759
14000000,4,0,8.226,4,1,97,2,5.2,114,1,2009,1,875386
33000000,3,0,5.278672,9,1,100,1,6.8,150,0,2009,1,14000000
125000000,3,1,11.972347,5,1,106,1,5.6,2280,1,2010,1,232713139
3500000,4,0,5.600277,3,3,101,1,6.5,197,1,2009,0,44462
28000000,2,0,17.26045,2,2,117,1,7.1,4747,1,2010,0,96188903
55000000,1,1,8.443736,3,1,97,2,5.9,1148,1,2010,1,152263880
4500000,4,1,9.063797,3,1,104,1,5.4,253,1,2010,1,3606395
10000000,2,0,19.42051,3,1,106,1,6.3,262,1,2010,0,2995811
5500000,1,0,1.822979,3,1,95,1,5.6,33,1,1984,1,801000
4,3,0,2.411191,1,1,89,1,6.2,29,1,1932,1,25
21000000,1,0,10.863441,2,1,92,1,5.5,248,1,2010,1,49050886
5641880,4,1,8.651468,6,2,93,1,5.9,323,0,2009,0,30638
15000000,2,1,12.139919,3,2,92,1,5.9,369,1,2010,0,75700498
12000000,3,1,7.216103,5,2,132,4,7.6,55,0,2009,1,10652498
25000000,5,1,12.798367,5,1,97,1,6.2,522,1,2010,1,23580000
45000000,4,1,9.667535,3,3,104,2,5.6,399,1,2009,0,7810000
200000000,3,1,19.083344,1,1,124,3,6.6,6969,1,2010,1,623933331
50000000,2,1,12.285545,1,1,87,1,5,150,1,2010,1,83761844
10000000,3,1,11.107782,1,1,90,2,5.1,184,1,2010,1,6110000
7000000,3,0,9.107829,2,1,108,2,6,73,1,2010,0,46488
35000000,3,1,10.40191,2,1,95,1,5.5,771,1,2010,1,115664037
967686,3,1,11.934045,4,1,101,3,7.1,428,1,2010,1,4270000
35000000,1,1,10.794556,5,2,92,1,4.6,150,1,2010,1,39340177
800000,3,1,7.271526,2,1,100,1,6.4,169,1,2009,0,867714
200000000,2,1,10.56812,4,2,140,2,6.2,1434,1,2010,1,310669540
100000,3,1,1.731527,1,2,120,1,6.9,25,1,2010,0,1000000
3500000,2,1,11.107914,7,1,112,1,6.9,911,1,2010,1,16566240
75000000,4,1,6.540621,3,1,100,1,5.7,792,1,2010,1,98159963
1987650,3,1,7.389437,4,3,94,1,6.6,853,1,2010,0,19152480
150000000,4,1,18.459955,2,1,116,1,6.2,2372,1,2010,1,335154643
100000000,3,1,7.255991,4,1,146,2,5.5,434,1,2010,1,288347692
40000000,1,1,7.33335,4,1,109,1,5.9,626,1,2010,1,90029656
35000000,2,1,6.629999,2,1,106,1,5.7,468,1,2010,1,77477008
9000000,2,0,1.139949,0,1,100,1,6.2,13,1,2007,1,706000
47000000,5,1,9.482806,1,1,80,1,4.5,427,1,2010,1,10539000
110000000,5,1,16.747793,8,1,117,5,6.2,1737,1,2010,1,177238796
200000000,3,1,16.96647,2,1,103,2,7.6,4710,1,2010,1,1066969703
2000000,1,1,7.27941,2,1,100,1,6.8,575,1,2010,1,13831503
165000000,5,1,11.803808,1,1,93,1,6,2021,1,2010,1,752600867
68000000,4,1,34.047399,5,1,124,1,5.9,2382,1,2010,1,698491347
15000000,3,1,5.829644,3,1,90,1,5.8,85,1,2009,0,5024782
13000000,2,1,8.378149,2,4,161,2,7.2,397,1,2009,1,754249
150000000,4,1,9.544657,5,1,103,1,4.7,1180,1,2010,1,318502923
40000000,4,0,9.034929,4,1,107,3,6,1231,1,2010,0,126248813
69000000,2,1,22.274502,2,1,95,1,7.1,6595,1,2010,0,543513985
160000000,5,1,29.108149,3,2,148,1,8.1,14075,1,2010,0,825532764
80000000,1,1,23.981251,3,1,102,1,6,1746,1,2010,1,271430189
150000000,5,1,12.533525,5,1,109,1,5.9,1526,1,2010,0,215283742
117000000,2,1,12.758942,5,1,109,3,5.9,1583,1,2010,1,261930431
40000000,4,1,11.690781,4,2,140,2,6.2,1675,1,2010,1,357852395
15000000,2,1,3.919317,1,1,102,1,6.4,53,1,2008,1,317000
